val_acc, auc, val_acc_certain, auc_certain, batch_size, lstm_size, dense_size, regularization lstm, eta
0.648888888889,0.707683367953,0.697329860485,0.73014704807,32,529,681,0.05446596822378694,0.0007794924722423174
0.656222222222,0.712172729893,0.713666666667,0.748896912462,512,222,639,0.03697263515350315,0.0004445964618999271
0.652666666667,0.713524087329,0.715458515253,0.760000153913,128,338,359,0.006012480588642977,7.368948561715188e-05
0.649111111111,0.711743662927,0.719890318504,0.758695118573,128,781,1416,0.05964945395859609,0.0005996896703474589
0.655666666667,0.711332484577,0.715515627813,0.760031878201,32,753,771,0.033671439354434264,7.072596156044517e-06
0.635555555556,0.709756777187,0.69467687385,0.742418680557,512,212,160,0.018107459860523877,0.0025195496913887304
0.630222222222,0.699750460007,0.719227877019,0.704626639401,512,217,422,0.05749053462873435,0.003077487782063325
0.522666666667,0.5,0,0,32,156,87,0.09042558181217217,0.0023687717910134084
0.635222222222,0.71162480137,0.692631964809,0.745442234857,512,796,1280,0.04256139777410455,0.00017400530414151332
0.590666666667,0.706401969104,0.623374682418,0.664168874478,512,598,902,0.040723053788683954,0.0018700665686989975
0.590333333333,0.695691686678,0.635026737922,0.682276888733,128,254,174,0.08095128618299491,0.0022822422194686076
0.522666666667,0.5,0,0,128,556,1194,0.08388446633808343,0.0028008439607956595
0.522666666667,0.5,0,0,128,448,135,0.09205272064211795,0.0030205694398171513
0.642,0.707453908734,0.721837633619,0.762441155329,64,789,692,0.019736286733816933,0.0014782975298256139
0.631666666667,0.709274675303,0.746468670815,0.650258504638,512,552,1457,0.048617911453533315,0.0014115600891095401
0.647,0.711352290713,0.708155270655,0.751104500613,256,763,716,0.04233324161147112,0.0002961925333696101
0.522666666667,0.528102395521,0,0,256,568,315,0.08602904982991641,0.002878047723611675
0.522666666667,0.570418161591,0,0,512,662,1429,0.028323250300116655,0.0027265011977550342
0.636222222222,0.707156408449,0.705549042898,0.749768291555,64,123,632,0.05025927409491169,0.0011357634349716806
0.522666666667,0.5,0,0,512,317,63,0.08568922075017754,0.003021905346030213
0.522666666667,0.5,0,0,64,715,1406,0.016600624057923532,0.003373403176375303
0.658333333333,0.710137003038,0.721714285714,0.760015080728,256,736,680,0.03709619706200862,0.0005174675686079975
0.477333333333,0.5,0,0,32,699,632,0.06993662291484005,0.003482818497120019
0.646222222222,0.705064046685,0.70355524573,0.74954989389,64,461,222,0.0613375520770093,0.000991126506552609
